protein	class	features
>11855	1	0.24892,-85.92209,1.32312,-0.00032,-0.00995,-0.00017,0.08899,-14.79469,-0.26590,0.00006,0.00835,-0.00003,0.18985,18.40843,1.78445,-0.00000,0.00204,0.00014,0.01042,-154.09571,-0.77875,-0.00047,-0.01291,-0.00040
>11893	1	0.01660,-145.15511,-0.91501,-0.00123,-0.00924,-0.00029,-0.22495,-742.52951,-1.66333,-0.00532,-0.10244,-0.00004,0.21613,9.59622,2.89102,-0.00127,-0.02790,0.00020,-0.45413,398.12212,-5.45505,0.00495,0.07483,-0.00035
>11976	1	-0.23960,-635.99600,-4.68822,-0.00532,-0.07905,-0.00030,-0.69790,-448.26750,-2.99056,-0.00359,-0.10700,0.00002,0.48720,546.06000,6.66556,0.00202,0.06144,0.00027,0.11399,-947.53500,-4.26722,-0.00400,-0.02548,-0.00044
>11979	1	-0.56151,-347.64639,-6.25089,-0.00039,0.00293,-0.00018,-0.05025,-440.96806,-3.16556,-0.00459,-0.05794,-0.00013,0.51114,222.45972,7.83889,-0.00167,-0.03846,0.00009,-0.66983,-1126.23472,-5.69222,-0.00922,-0.13221,-0.00016
>11986	1	-0.04576,-504.37829,-0.79530,-0.00241,-0.08952,-0.00453,-0.25576,366.29399,-0.38444,0.00104,0.01761,-0.00012,0.02757,-756.73757,2.77723,-0.00457,-0.14391,0.00323,-0.11419,704.96156,-1.60200,0.00372,0.12312,-0.00455
>11987	1	0.00835,-370.96401,-0.37876,-0.00240,-0.06623,-0.00043,0.13762,164.29116,-1.08304,0.00151,0.02986,0.00022,-0.19205,-613.85328,0.79625,-0.00470,-0.14695,0.00206,0.18639,243.83489,-0.47494,0.00209,0.05907,-0.00215
>11988	1	0.08502,-356.96180,-0.39761,-0.00242,-0.05879,-0.00025,0.09525,136.27863,-1.33192,0.00149,0.02021,-0.00079,-0.24002,-657.79868,0.50949,-0.00497,-0.15891,0.00050,0.21210,247.58029,-0.14840,0.00219,0.06080,-0.00140
>11989	1	-0.24759,-307.81422,-2.58489,-0.00148,-0.08049,-0.00798,-0.13220,191.92778,-0.92139,0.00064,0.04685,-0.00234,-0.50862,-937.14778,3.44889,-0.00717,-0.22683,0.00927,-0.22878,160.74111,-3.93556,0.00198,0.00014,-0.01213
>11993	1	0.02428,-506.22645,-2.73002,-0.00200,-0.07337,-0.00595,-0.17380,84.00016,-2.88714,0.00013,0.00675,-0.00130,-0.08174,-627.15934,5.04366,-0.00436,-0.13390,0.00571,-1.14863,641.02984,-3.69516,0.00290,0.02783,-0.00900
>11995	1	0.17317,-317.84273,-0.33881,-0.00175,-0.04434,-0.00057,0.32111,194.63831,-1.37286,0.00167,0.04440,0.00002,-0.20808,-566.90530,0.16588,-0.00417,-0.14000,-0.00165,-0.04120,82.42172,-0.12912,0.00100,0.01281,-0.00245
>12017	1	0.10078,-199.51394,0.52349,-0.00126,-0.01702,0.00058,-0.03425,146.69107,-0.54743,0.00119,-0.00059,-0.00094,0.01878,-270.81619,-2.28186,-0.00166,-0.05760,-0.00188,-0.00934,-36.00428,0.37370,0.00022,-0.00622,-0.00143
>12020	1	-0.09363,-20.67188,-1.05021,-0.00003,-0.00006,-0.00002,-0.28090,-62.01562,-3.15063,-0.00008,-0.00017,-0.00005,-0.84270,-186.04688,-9.45188,-0.00023,-0.00051,-0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>12022	1	0.18777,273.92323,-0.86094,0.00161,0.06446,0.00138,-0.43709,-539.61993,-1.47453,-0.00395,-0.15630,-0.00188,-0.55648,-412.74228,-2.55599,-0.00352,-0.14259,-0.00311,0.34020,-266.80247,0.97531,-0.00054,0.00447,-0.00322
>12024	1	-0.66660,-861.54000,-1.31240,-0.00738,-0.19854,-0.00097,0.62937,792.22667,1.21693,0.00687,0.18403,0.00090,-0.70700,-671.24000,-1.07440,-0.00621,-0.16218,-0.00081,0.48360,255.36000,0.50160,0.00314,0.07516,0.00041
>12030	1	-0.17929,88.85663,-0.75952,0.00102,0.01179,-0.00031,-0.91876,257.27006,-3.56386,0.00059,-0.00259,-0.00116,0.48711,-154.70799,1.77504,-0.00004,0.00137,0.00017,0.69421,4.82979,3.00024,0.00110,0.03235,-0.00036
>12031	1	-0.12570,-379.78217,0.53957,-0.00314,-0.09088,0.00237,-0.14548,558.63429,-0.21815,0.00332,0.08480,0.00004,-0.03974,-804.12096,-1.10667,-0.00395,-0.09014,-0.00178,-0.53992,-293.84458,-2.26214,-0.00180,-0.04814,-0.00233
>12032	1	-0.18363,-805.24583,0.33000,-0.00558,-0.15883,-0.00364,0.05390,301.47750,-1.16000,0.00454,0.08379,-0.00953,-0.98670,-856.10250,-2.20000,-0.00636,-0.21573,0.00966,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>12033	1	-0.17405,-311.66722,-4.01389,-0.00192,-0.03371,-0.00004,0.03640,155.11111,2.00444,0.00034,0.01469,-0.00088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
>12035	1	-0.36046,-1034.46249,-0.37889,-0.00732,-0.21542,-0.00065,-0.42016,470.67240,-1.95375,0.00413,0.11279,-0.00178,0.12071,-173.86846,0.86143,-0.00182,-0.05197,0.00062,-0.02232,-913.58627,-2.12500,-0.00527,-0.10866,0.00033
>12036	1	0.07813,119.11985,-0.18570,0.00135,0.05761,-0.00092,0.36203,177.12160,-1.19237,0.00169,0.07149,0.00053,0.21719,233.96382,0.30427,0.00150,0.05683,-0.00096,0.06110,87.70720,0.54277,0.00069,0.01975,-0.00041
>12037	1	0.27070,-359.22879,0.93391,-0.00238,-0.03094,-0.00026,0.82662,-209.96358,0.17508,-0.00065,0.00834,0.00039,0.39464,421.51143,2.37802,0.00135,0.06413,-0.00058,0.38834,-309.16850,-0.59241,-0.00115,-0.00333,0.00026
>12038	1	-0.02675,-756.34382,0.37684,-0.00510,-0.08005,-0.00161,0.75093,84.10465,-0.97760,-0.00149,0.03337,0.00340,-0.56354,203.26983,-0.37674,0.00039,-0.00858,-0.00087,-0.13244,351.12040,-0.56493,0.00466,0.09715,-0.00175
>12039	1	-0.74509,14.81338,-0.74446,-0.00033,-0.02372,-0.00016,-0.11356,-108.68940,-2.74877,-0.00073,-0.02355,-0.00017,-0.16811,-44.17297,0.28710,-0.00038,-0.00316,0.00006,0.30366,-364.77940,0.75193,-0.00344,-0.08845,-0.00017
>12040	1	0.32155,-27.79373,-0.62201,0.00052,0.04195,-0.00116,-0.35345,131.25401,-0.72315,0.00050,0.02625,0.00125,-0.07542,95.06872,-0.25696,0.00068,0.00408,-0.00163,0.05194,-53.15033,-0.60693,-0.00041,-0.01233,0.00068
>12042	1	0.36686,14.27420,-0.64259,0.00075,0.05442,-0.00081,-0.34535,-62.03424,0.29296,-0.00063,-0.01181,-0.00008,-0.06763,-90.93967,-0.12957,-0.00030,-0.02488,-0.00078,0.09892,-259.38690,-0.20361,-0.00163,-0.04838,0.00097
>12044	1	0.21357,218.19684,-1.81382,0.00211,0.08320,-0.00054,-0.71221,613.59590,-0.26685,0.00252,0.07484,0.00018,-0.12167,-1.58960,0.02354,-0.00002,0.00171,-0.00061,0.25019,-290.34460,0.70173,-0.00228,-0.06202,0.00093
>12046	1	0.24394,108.89067,-0.37266,0.00103,0.05118,-0.00056,-0.31341,-67.38458,-0.13618,-0.00042,-0.00640,0.00016,-0.15144,1.22620,-0.59937,0.00036,0.00070,-0.00060,-0.02984,93.38469,-0.82844,0.00045,0.00959,0.00059
>12049	1	0.12375,180.10454,2.12127,0.00035,0.02925,0.00004,0.12178,-84.93594,1.85741,0.00051,0.01672,-0.00020,0.03876,-237.82198,1.17367,-0.00234,-0.04158,-0.00003,-0.00921,85.75665,-1.16048,0.00054,0.02441,0.00014
>12050	1	0.10787,-186.44839,1.89213,-0.00134,-0.01593,0.00091,0.20373,52.73146,2.68494,0.00025,0.01200,0.00120,-0.02799,-302.25907,0.46362,-0.00240,-0.04458,0.00044,-0.06222,-12.02536,-1.59139,-0.00027,-0.00219,-0.00071
>12051	1	0.16507,-472.70767,2.50467,-0.00195,-0.03999,-0.00039,0.24220,168.16713,3.29428,-0.00013,0.00016,0.00142,-0.14817,-74.36168,-0.80281,-0.00046,-0.00705,0.00316,-0.07684,-77.74297,-1.20823,0.00022,-0.01823,-0.00273
>12053	1	-0.04854,-355.67969,1.60524,-0.00130,-0.03238,-0.00124,0.15236,101.61138,2.87362,0.00033,0.00560,-0.00064,-0.23608,77.88069,-0.30607,-0.00042,0.00275,0.00533,0.20790,-89.41940,0.53803,0.00033,0.00126,-0.00380
>12055	1	-0.16965,-80.93052,-1.30305,0.00041,0.01655,0.00039,0.10782,-58.90809,0.75087,-0.00077,-0.02922,0.00057,-0.36882,32.85741,-1.67916,0.00021,0.00836,0.00240,0.33479,-80.84288,1.35302,0.00004,0.00499,-0.00054
>12056	1	-0.38455,-294.63439,-5.98800,-0.00034,0.00557,-0.00076,0.26388,224.41194,3.03500,0.00023,-0.00600,0.00048,-0.17868,-402.78028,-0.81667,-0.00215,-0.06571,-0.00014,0.01341,-273.11472,0.11500,-0.00136,-0.04169,-0.00011
>12058	1	0.06230,28.37203,-0.28866,0.00072,0.01386,0.00069,-0.02790,-178.91445,-1.26570,-0.00044,-0.01934,-0.00069,-0.18338,43.03510,-0.50659,-0.00008,-0.00129,0.00042,-0.01121,81.09342,-0.61664,0.00107,0.03478,0.00104
>12059	1	-0.12154,-343.97426,-1.04874,-0.00274,-0.03594,0.00070,-0.03535,279.61900,0.04829,0.00175,0.02800,-0.00063,-0.06143,-214.29262,0.08546,-0.00114,-0.03076,0.00003,-0.02315,270.10724,1.37567,0.00120,0.00791,-0.00057
>12060	1	-0.03023,0.14857,-1.11590,-0.00073,0.00835,0.00092,-0.02757,-167.27734,-1.47152,-0.00058,0.00871,0.00107,0.08735,543.40275,0.69439,0.00419,0.08075,0.00115,-0.16224,307.31193,-0.58704,0.00285,0.04756,-0.00391
>12061	1	-0.35806,1.01854,-3.69321,-0.00033,-0.01753,-0.00201,-0.09028,-145.23403,-0.89197,-0.00015,-0.01749,0.00055,0.36970,-97.86247,2.86576,0.00020,0.02876,0.00109,-0.66157,-148.92523,-3.55227,-0.00128,-0.06398,-0.00126
>12064	1	-0.03946,-202.71208,1.06246,-0.00082,-0.04123,-0.00044,-0.04677,-76.25662,0.11050,-0.00033,-0.01084,-0.00052,0.39260,-12.24746,3.83864,0.00004,0.01278,0.00047,-0.09510,27.63622,-0.43424,-0.00017,-0.01062,-0.00073
>12066	1	0.15069,-231.46729,0.87575,-0.00129,-0.03715,-0.00196,-0.11657,-61.40666,-0.12980,-0.00022,-0.01230,-0.00076,0.06456,93.98706,1.74349,0.00012,0.00106,-0.00109,0.03285,-56.57766,-1.74622,-0.00040,0.01126,0.00093
>12069	1	0.14983,-172.66066,-0.07370,-0.00095,-0.01339,-0.00191,-0.13123,-86.53556,0.20573,-0.00039,-0.02245,-0.00082,0.17586,4.56485,2.08437,-0.00045,-0.01330,-0.00120,0.13782,-173.00844,-0.46356,-0.00112,-0.00534,0.00148
>12071	1	-0.35026,3.19762,-2.41948,0.00021,0.01408,-0.00144,-0.05741,4.78217,0.73097,-0.00061,-0.04607,-0.00082,-0.53903,54.11984,-1.56903,-0.00051,-0.00635,-0.00109,0.49010,85.79929,2.05846,-0.00095,0.02198,0.00270
>12077	1	-0.24096,28.59122,-2.33882,0.00027,0.00699,-0.00103,-0.23225,-129.85872,-0.37441,-0.00174,-0.05648,0.00009,-0.27762,-145.62611,-1.25561,-0.00091,-0.02077,-0.00067,0.40566,-219.20081,2.65885,-0.00168,-0.02898,0.00041
>12078	1	-0.42828,-65.61263,-2.80688,-0.00025,-0.00642,-0.00082,-0.12627,-219.43184,0.13676,-0.00242,-0.06221,0.00031,-0.30521,-166.90887,-3.39568,-0.00040,-0.00445,-0.00045,0.56022,-159.31442,3.42075,-0.00098,-0.01415,0.00028
>12079	1	-0.13806,51.34111,-2.17317,-0.00003,-0.00684,-0.00120,-0.67784,-167.83017,-3.13043,-0.00193,-0.04243,0.00077,0.14334,-336.18806,-0.61722,-0.00064,-0.02326,-0.00071,0.18239,-181.58556,4.54020,-0.00093,-0.05471,0.00045
>12084	1	-0.13911,61.35652,-2.29264,0.00001,-0.00591,-0.00149,-0.75722,-178.68374,-3.16143,-0.00145,-0.03695,0.00086,0.13313,-395.31459,-0.95551,-0.00054,-0.02643,-0.00096,0.15104,-226.78273,4.59479,-0.00139,-0.07504,0.00034
>12086	1	-0.11460,-9.99738,-2.43667,-0.00080,-0.02073,-0.00115,-0.59670,-197.97945,-2.97455,-0.00115,-0.02511,0.00089,0.09267,-517.50717,-1.75200,-0.00131,-0.04520,-0.00076,0.13218,-153.61746,5.45778,-0.00128,-0.07216,0.00047
>12087	1	-0.67990,187.87833,-1.21667,-0.00035,-0.04185,-0.00233,-0.53526,560.60600,-4.18800,0.00322,0.12962,0.00253,0.28153,-1207.54500,1.61750,-0.00659,-0.18264,0.00007,0.07492,-844.53000,-0.03667,-0.00366,-0.11167,-0.00413
>12088	1	-0.25460,504.48507,-0.41213,0.00357,0.07586,-0.00140,-0.09339,-1270.48651,-1.20926,-0.00924,-0.20121,0.00008,-0.03995,-846.27623,0.58331,-0.00557,-0.16212,0.00013,-0.20666,483.39153,-0.04764,0.00419,0.08650,-0.00127
>12089	1	-0.03492,-230.93351,0.97099,-0.00080,-0.03247,-0.00015,-0.15578,-62.29647,-2.24670,-0.00020,-0.00886,-0.00003,-0.08244,42.90367,-0.69978,0.00018,0.02017,-0.00025,0.14562,-158.70494,1.64087,-0.00057,-0.03207,-0.00040
>12090	1	-0.07505,-222.98250,-1.44597,-0.00135,-0.05286,-0.00010,-0.05446,133.86286,-0.35460,0.00087,0.02310,-0.00005,0.14505,-346.64833,1.52222,-0.00204,-0.03890,0.00010,-0.25283,50.08800,-1.53022,0.00038,-0.01059,-0.00010
>12091	1	0.05552,-107.02574,1.32051,-0.00059,-0.01763,-0.00218,-0.10392,-87.67818,-1.62359,-0.00006,-0.01451,-0.00009,-0.30257,96.33141,-5.39109,0.00036,0.03218,-0.00302,-0.17010,-156.53141,-2.24641,-0.00001,-0.01592,0.00123
>12092	1	-0.28017,-89.05139,-2.92639,-0.00010,-0.00903,-0.00060,-0.71504,6.09302,-4.07413,-0.00050,0.01336,0.00043,0.65996,-377.98944,5.00667,-0.00388,-0.11216,-0.00045,-0.30737,406.26844,0.48178,0.00188,0.03282,0.00047
>12093	1	-0.07745,240.70364,-0.57169,0.00129,0.05406,-0.00059,-0.05300,124.32500,-1.64156,-0.00002,0.01026,0.00261,-0.20017,-54.60556,-3.13454,-0.00023,0.00553,-0.00013,-0.02997,15.18750,0.14236,0.00022,0.01686,-0.00155
>12094	1	-0.09980,173.88350,-1.57745,0.00046,0.02631,0.00127,-0.18249,-1.57256,-1.20588,-0.00038,-0.01213,-0.00147,0.08091,198.49727,2.20550,0.00101,0.01590,-0.00283,0.16556,-381.03139,0.42461,-0.00088,-0.02894,-0.00499
>12095	1	-0.06550,226.20342,-0.50413,0.00109,0.04232,0.00151,-0.03978,-11.00712,-1.09492,-0.00046,-0.00359,0.00045,0.01673,125.25806,-0.22138,0.00037,0.01337,0.00024,-0.07504,-398.62984,-0.73340,-0.00224,-0.04798,0.00159
>12096	1	-0.06821,121.34616,-1.32834,0.00068,0.01961,-0.00167,-0.26556,38.25478,-1.98104,0.00025,0.00699,0.00045,0.09935,-53.92171,1.93240,-0.00055,-0.01907,-0.00279,0.19539,-212.22823,0.93967,-0.00029,-0.00891,-0.00228
>12097	1	-0.06593,164.33232,-0.58632,0.00151,0.04670,-0.00233,-0.05157,-63.17395,-1.39594,-0.00029,0.00498,-0.00170,-0.00319,182.25057,-0.41917,0.00080,0.02836,-0.00342,-0.08216,-48.46006,-0.24464,0.00014,-0.00224,0.00154
>12098	1	-0.09856,-788.94595,-1.98046,-0.00404,-0.10460,-0.00032,-0.25416,363.95132,-2.17118,0.00207,0.04955,-0.00225,0.08732,-333.90600,2.72756,-0.00227,-0.05878,-0.00012,0.05371,250.71873,-2.34603,0.00118,0.04754,0.00251
>12099	1	0.16388,-136.03841,0.89143,-0.00089,-0.02364,0.00007,-0.31827,-113.57402,-2.69077,-0.00018,-0.00035,-0.00027,0.36423,-153.59750,2.89083,-0.00116,-0.03536,-0.00013,0.13934,354.96929,0.52364,0.00147,0.04067,-0.00004
>12100	1	-0.29689,-721.22321,-0.68556,-0.00514,-0.14270,-0.00019,-0.46113,-410.00000,-3.18859,-0.00233,-0.02351,0.00037,-0.25030,928.06250,0.17141,0.00685,0.16692,-0.00109,0.26055,-516.87500,2.91484,-0.00510,-0.18957,-0.00017
>12101	1	-0.19104,-906.63866,-1.36509,-0.00542,-0.14854,-0.00030,-0.27394,-437.66812,-1.85687,-0.00350,0.00087,0.00363,-0.36298,1109.44463,0.60862,0.00506,0.13727,-0.00187,-0.00128,-1179.08812,0.97438,-0.00802,-0.26462,-0.00143
>12102	1	0.38428,18.21813,0.76063,0.00046,0.03665,0.00027,0.07908,-1432.11109,0.25716,-0.00806,-0.21334,-0.00269,-0.08393,-156.98025,0.12568,-0.00101,-0.04653,-0.00041,-0.46266,257.60605,-4.17306,0.00116,0.05637,0.00100
>12103	1	-0.72764,-11.06250,-0.59239,-0.00060,-0.04073,-0.00202,-0.76418,-1135.65625,-2.60389,-0.00720,-0.24932,-0.00082,1.18313,-323.89583,2.89972,0.00070,0.06029,0.00075,-0.03796,523.12500,-3.09306,0.00251,0.08605,0.00009
>12104	1	0.31508,285.21650,-1.14172,0.00275,0.07760,0.00003,-0.71030,-700.64250,0.68861,-0.00652,-0.19339,-0.00016,-0.97680,-726.30250,-0.14694,-0.00720,-0.19625,-0.00054,0.09224,146.87750,-0.19806,0.00126,0.04164,-0.00004
>12105	1	-0.80168,10.48469,-0.54837,-0.00040,-0.02445,0.00014,0.05809,-79.47245,-1.06265,-0.00103,-0.01699,-0.00033,0.43520,16.52934,-2.57444,0.00060,0.03288,-0.00022,-0.47898,-114.00340,-1.10122,-0.00007,-0.02104,0.00001
>12106	1	0.30709,-362.42366,3.16194,-0.00224,-0.05637,-0.00074,-0.05027,-23.43229,-0.65484,-0.00016,-0.01864,-0.00159,-0.34500,453.02963,-2.88684,0.00160,0.04568,-0.00153,-0.32896,-502.45562,-2.92766,-0.00334,-0.08834,0.00104
>12107	1	-0.08355,308.63582,4.36391,0.00105,0.01931,0.00041,-0.96529,57.23253,-3.58747,0.00053,-0.00267,0.00000,-0.15021,-298.91847,-4.11918,-0.00088,-0.00288,-0.00043,-0.02989,-527.19395,-5.92299,-0.00293,-0.07022,-0.00053
>12108	1	-0.28885,274.13040,-0.88043,0.00217,0.04507,-0.00243,-0.03919,-950.70892,1.46457,-0.00618,-0.24162,-0.00242,-0.63506,-285.58340,-1.72784,-0.00414,-0.07364,-0.00095,1.07211,498.24101,-0.07099,0.00214,0.17262,0.00549
>12109	1	-0.98468,-1142.88806,-0.07206,-0.00706,-0.26747,-0.00468,0.88571,-19.18806,2.31736,0.00035,0.02596,-0.00107,-0.86140,1215.65306,-4.04361,0.00679,0.21792,0.00610,-0.01773,-2042.93972,-1.27056,-0.01158,-0.32589,-0.00821
>12110	1	0.17380,191.88000,-1.44514,0.00093,0.04899,-0.00313,-0.10880,-298.20200,-0.78433,-0.00168,-0.05842,-0.00231,-0.86070,-476.02500,1.58153,-0.00242,-0.14101,0.00116,-0.41413,-576.24333,-0.57061,-0.00458,-0.11937,0.00045
>12111	1	-0.21426,81.52143,0.93364,0.00021,0.00061,0.00041,-0.54062,-737.94993,-1.48393,-0.00492,-0.15720,-0.00000,-0.12888,-60.83282,-2.07287,-0.00022,0.02040,-0.00048,0.23294,458.40166,-2.48722,0.00269,0.11382,0.00212
>12112	1	-0.15685,-449.08231,-1.06346,-0.00254,-0.07434,-0.00081,-0.97380,-13.40837,-2.84452,-0.00030,-0.05509,-0.00054,0.51109,-54.41360,1.55023,0.00080,0.03775,0.00005,0.27085,-63.63124,0.96549,-0.00090,-0.00032,0.00234
>12113	1	-0.11005,351.00671,-0.27323,0.00299,0.07155,-0.00364,-0.72051,39.68660,-0.38403,0.00039,-0.03706,-0.00218,-0.47012,-508.93269,-2.15576,-0.00327,-0.10533,-0.00079,0.39924,-453.21173,2.29577,-0.00369,-0.06380,0.00591
>12114	1	0.08137,231.72792,-0.30560,0.00175,0.05205,-0.00006,-0.04774,588.48392,0.29299,0.00289,0.09184,0.00037,-0.09133,384.01723,-0.35706,0.00243,0.05956,0.00017,-0.11974,1.43340,-1.87353,0.00062,0.01997,-0.00058
>12115	1	-0.20941,-390.31411,-1.99251,-0.00261,-0.07318,-0.00043,-0.58492,-47.18622,-1.48696,-0.00034,-0.03431,-0.00030,-0.01026,26.72121,0.89447,0.00027,0.02076,-0.00052,0.11615,117.77859,0.27756,0.00052,0.01709,0.00067
>12116	1	-0.73876,-44.81001,-1.62198,-0.00006,-0.01320,0.00014,-0.57381,84.18223,-0.82068,0.00028,-0.01651,0.00007,1.07509,193.32457,1.68583,0.00205,0.06136,0.00011,-0.88091,-83.83879,-2.50343,-0.00073,-0.02463,0.00003
>12117	1	-0.37628,344.26253,-0.14077,0.00080,0.05159,0.00091,-0.01437,224.55319,-0.45825,0.00121,0.03534,-0.00080,0.37961,-31.66857,1.76922,-0.00018,-0.00407,-0.00013,-0.33548,-273.38438,-2.29172,-0.00073,-0.04350,-0.00112
>12118	1	-0.02143,-167.05632,-0.25012,-0.00105,-0.03453,0.00012,-0.21936,363.30562,0.18024,0.00119,0.03468,0.00067,-0.25137,156.36117,-0.44188,0.00071,0.00276,0.00048,0.03800,298.23214,-1.75620,0.00241,0.08334,-0.00069
>12119	1	0.12080,14.29679,-0.49882,0.00084,0.02934,0.00018,0.02672,468.40929,0.52062,0.00236,0.07735,0.00077,-0.02517,263.21583,-0.20733,0.00190,0.04531,0.00058,-0.22638,173.74449,-2.24500,0.00129,0.03893,-0.00073
>12120	1	0.10339,375.46655,-0.31518,0.00245,0.07824,0.00066,-0.00721,663.77090,0.30917,0.00328,0.10803,0.00162,-0.05496,458.83894,-0.34530,0.00282,0.07530,0.00144,-0.17368,-128.36508,-1.89304,0.00005,-0.00437,-0.00117
>12121	1	-0.00567,114.46371,-1.92459,0.00081,0.04603,-0.00084,-0.20016,-275.60054,-3.22608,-0.00151,-0.04117,0.00020,-0.19212,-204.21789,-0.88900,-0.00174,-0.04669,-0.00081,0.26392,290.62910,2.78910,0.00076,0.00961,-0.00172
>12122	1	-0.40971,332.13498,-1.03864,0.00182,0.03659,0.00019,-0.27305,167.01736,-2.80066,0.00094,0.01694,0.00019,0.24634,87.78761,4.02261,0.00036,0.00227,-0.00001,-0.23795,-166.94377,-0.26437,-0.00163,-0.04749,-0.00002
>12123	1	-0.06477,-757.83698,0.55787,-0.00525,-0.16137,-0.00022,-0.30424,412.70569,-0.47140,0.00219,0.07249,0.00015,0.02201,-370.41710,0.79950,-0.00198,-0.05607,-0.00027,-0.14053,220.86607,-1.06985,0.00082,0.01739,0.00021
>12124	1	-0.13219,-257.07528,-1.01621,-0.00119,-0.04756,0.00104,-0.17252,-120.23375,-2.48997,-0.00125,-0.04907,-0.00052,-0.47085,185.18321,0.52347,-0.00015,-0.00832,-0.00203,0.15430,-288.33250,1.26890,-0.00051,-0.00974,-0.00142
>12125	1	-0.53575,604.71693,-2.03285,0.00226,0.08374,0.00221,-0.34653,416.83240,-1.78333,0.00191,0.05166,-0.00239,0.74269,386.05240,2.45437,0.00253,0.07536,-0.00233,-0.67503,278.56265,-2.88509,0.00061,0.02076,0.00005
>12126	1	0.05383,-136.00862,2.11000,-0.00070,-0.02658,-0.00080,0.09835,-92.06431,-0.15212,-0.00071,-0.01186,-0.00197,0.06899,10.14078,-0.28013,-0.00018,-0.01016,-0.00191,0.18967,-167.09941,-0.08359,-0.00054,-0.00172,0.00287
>12127	1	-0.06688,-132.80608,1.21445,-0.00120,-0.02260,-0.00125,-0.11091,-34.57084,-1.55039,0.00021,-0.01472,-0.00181,-0.05916,-19.82132,-3.23443,-0.00025,-0.00439,0.00206,-0.17887,-206.55945,-1.35264,-0.00111,-0.04802,-0.00077
>12128	1	0.01713,-97.69226,1.58071,-0.00054,-0.00581,-0.00011,-0.12023,-27.79467,-1.80018,0.00014,-0.01447,-0.00295,-0.09524,87.46583,-3.97116,0.00052,0.01526,0.00010,-0.12142,-158.02786,-1.91710,-0.00039,-0.02679,-0.00156
>12129	1	0.15715,-221.39538,0.01118,-0.00054,0.00044,0.00014,-0.37476,143.42250,-2.20614,-0.00019,0.02107,-0.00045,-0.13472,-261.12091,-0.61738,-0.00113,-0.05134,-0.00028,-0.66798,257.91800,-3.22931,0.00105,0.02683,-0.00079
>12130	1	0.24683,381.86823,-0.06562,0.00307,0.10607,0.00077,-0.09355,242.08787,-1.30734,0.00113,0.06227,-0.00094,-0.01308,-353.58689,-0.32665,-0.00115,-0.04840,-0.00030,-0.56928,-145.97105,-2.47022,-0.00117,-0.05442,-0.00044
>12131	1	0.01627,206.50040,0.28726,0.00170,0.05396,0.00144,-0.30934,-406.31791,0.48086,-0.00320,-0.11103,0.00038,-0.21650,-277.19143,-0.29377,-0.00225,-0.06639,-0.00008,0.13727,-240.54015,-0.35505,-0.00119,-0.03706,0.00017
>12132	1	-0.07640,-104.63716,-1.19379,-0.00016,-0.01755,-0.00152,-0.41549,-11.00210,-2.74328,-0.00027,-0.00657,-0.00164,-0.09826,51.71440,-0.45161,0.00055,0.01911,-0.00137,0.25997,-172.79960,2.34910,-0.00040,-0.03156,-0.00321
>12133	1	-0.75971,388.36569,-0.67224,0.00103,0.00892,-0.00059,0.42986,101.68271,1.02692,0.00143,0.03991,-0.00030,-0.51750,-356.99960,-1.83923,-0.00333,-0.09875,0.00011,-0.21497,-558.05324,-1.69517,-0.00434,-0.11654,0.00016
>12135	1	-0.01960,-147.59652,-0.28295,-0.00030,-0.01904,-0.00171,0.13785,-147.86850,-0.55763,-0.00118,-0.01098,0.00274,0.17074,200.63728,1.31121,-0.00028,0.01685,-0.00212,0.15448,-91.07565,0.43690,-0.00089,-0.01029,-0.00128
>12136	1	-0.01301,-116.37556,0.09152,-0.00149,-0.04081,0.00120,-0.76465,-227.69969,-3.29186,-0.00118,-0.08138,-0.00086,-0.00666,273.50136,0.43508,0.00135,0.05044,0.00001,0.58037,-447.80864,2.05289,-0.00238,-0.01872,0.00021
>12138	1	0.38907,152.02846,0.06901,0.00192,0.05644,0.00001,-0.04561,105.53744,1.14999,0.00068,0.01574,0.00019,0.09102,-122.17046,0.01664,-0.00077,-0.01548,-0.00020,-0.14921,-94.42514,-1.64024,-0.00121,-0.03635,-0.00015
>12139	1	-0.35427,-5.75349,-2.12149,-0.00060,-0.02630,-0.00003,0.73085,-91.33038,2.79094,-0.00027,-0.00105,-0.00010,-0.55501,-85.67569,-1.42558,-0.00050,-0.01622,-0.00015,-0.46660,-149.68344,-0.81876,-0.00188,-0.04468,-0.00035
>12140	1	0.00191,-129.62094,2.32198,-0.00086,-0.03225,-0.00085,-0.32203,-305.53247,-0.10866,-0.00145,-0.08218,0.00041,0.53847,155.62994,1.72864,0.00104,0.05273,-0.00080,-0.10734,57.31598,-0.48491,0.00038,0.02712,-0.00112
>12141	1	0.48350,164.23162,0.97443,0.00282,0.08235,0.00020,-0.13420,61.93133,-1.53108,0.00223,0.03562,0.00013,-0.67514,126.46182,-2.74551,0.00090,-0.00540,-0.00004,-0.54724,32.09241,-2.95432,0.00067,0.00890,-0.00013
