protein	class	features
VO_VO_0011341	1	-0.09090,9.93882,-0.73541,0.00009,0.00390,-0.00001,0.02711,-103.50546,0.18376,-0.00056,-0.01518,-0.00017,-0.01389,-25.64939,-0.05329,0.00001,0.00038,-0.00001,-0.00865,8.04215,-0.08335,0.00006,0.00475,0.00021,0.05615,-5.36992,0.14415,-0.00000,0.00354,0.00016,-0.00505,39.64798,0.02154,0.00036,0.00783,-0.00004,0.02203,62.91602,0.07964,0.00047,0.01297,0.00002,0.00999,44.59938,0.02294,0.00031,0.00569,-0.00007,-0.00111,-10.45248,0.07861,-0.00004,-0.00024,0.00005
VO_VO_0011344	1	-0.03681,-110.57544,-0.11146,-0.00036,-0.01529,-0.00010,0.08713,-129.77039,0.52614,-0.00060,-0.01798,0.00003,-0.07976,14.77089,-0.35830,0.00001,0.00069,0.00014,0.08516,55.57263,0.01679,0.00040,0.01124,-0.00008,-0.03620,-28.52513,0.04388,-0.00003,-0.00589,-0.00018,0.03113,83.04643,0.15235,0.00053,0.00976,0.00022,-0.08063,54.19458,-0.23687,0.00023,0.00295,-0.00009,0.14606,-198.13321,0.25220,-0.00109,-0.02129,-0.00000,0.00046,25.70671,-0.02375,-0.00004,0.00325,-0.00023
VO_VO_0012384	1	-0.01046,-14.17287,-0.07141,-0.00005,-0.00176,-0.00023,0.06182,-30.83238,0.43924,-0.00018,-0.00572,0.00027,-0.09860,-32.85189,-0.24180,-0.00016,-0.00920,-0.00017,-0.01474,-38.25778,-0.44896,-0.00034,-0.00975,-0.00003,0.00543,-134.97708,-0.16665,-0.00062,-0.01710,0.00023,-0.02998,61.12145,-0.07505,0.00035,0.01136,-0.00019,0.02532,6.26967,0.56275,0.00012,0.00749,0.00021,-0.02928,-7.70421,-0.24281,-0.00004,-0.00028,-0.00010,-0.00712,-2.71993,-0.27559,-0.00006,-0.00188,-0.00021
VO_VO_0012385	1	-0.05725,85.61979,-0.57004,0.00043,0.01462,-0.00036,0.07941,-120.42410,0.60232,-0.00053,-0.01729,0.00016,-0.01466,-90.55836,0.06079,-0.00042,-0.01312,-0.00013,0.02309,-59.88132,-0.33805,-0.00033,-0.00727,-0.00009,-0.03325,42.71197,-0.44009,0.00008,0.00327,0.00031,-0.00902,-2.36807,0.42630,0.00002,-0.00083,-0.00008,0.09028,-41.95963,0.56284,-0.00013,-0.00107,0.00016,-0.00337,-48.07866,0.06561,-0.00025,-0.00503,-0.00027,0.01031,-29.66207,-0.05755,-0.00020,-0.00224,0.00022
VO_VO_0012386	1	0.04143,15.98776,0.39649,0.00007,0.00141,0.00003,-0.13593,-88.01073,-1.12404,-0.00031,-0.01739,-0.00025,0.06467,10.42977,1.01461,-0.00002,-0.00158,0.00038,0.12907,-5.35795,1.32752,-0.00014,-0.00280,-0.00031,0.01064,140.25456,-0.18469,0.00081,0.02184,0.00016,-0.11081,17.50822,-0.78272,-0.00002,-0.00232,-0.00015,0.06271,-17.55357,0.55013,-0.00030,-0.00496,-0.00027,-0.02181,-42.17061,0.39240,-0.00028,-0.01281,-0.00011,0.01303,-91.90800,0.14103,-0.00034,-0.00366,0.00028
VO_VO_0012387	1	-0.01074,97.62496,-0.22676,0.00053,0.02016,0.00018,0.03178,113.11840,-0.36818,0.00054,0.01679,-0.00010,0.04043,-16.09453,0.21534,-0.00011,-0.00469,0.00010,0.15309,38.58504,0.94388,0.00040,0.00875,-0.00026,-0.09065,-6.61453,-0.70804,-0.00011,-0.00032,0.00043,0.00321,-83.57860,0.53874,-0.00058,-0.01515,0.00010,0.14448,-30.14050,0.73001,0.00010,0.00608,0.00018,0.09291,-3.28152,0.73166,0.00014,0.00627,-0.00007,-0.04320,-32.19905,-0.17265,-0.00026,-0.01174,-0.00021
VO_VO_0012399	1	-0.00871,-40.88963,-0.21366,-0.00031,-0.00427,0.00011,-0.05801,-86.92632,-0.34769,-0.00028,-0.01253,0.00003,0.03115,-50.16168,-0.26911,-0.00034,-0.00654,0.00005,-0.01560,46.40411,-0.16966,0.00047,0.00778,0.00006,-0.01678,-24.08809,-0.41268,0.00009,0.01091,-0.00009,0.02159,-90.97985,-0.02462,-0.00042,-0.00875,0.00000,0.05370,-69.16509,0.21489,-0.00022,-0.01007,-0.00005,0.04797,121.49363,0.50523,0.00081,0.02116,0.00016,0.03536,-12.23996,-0.37704,-0.00013,0.00394,-0.00012
VO_VO_0012400	1	0.05938,-123.98683,0.49318,-0.00100,-0.02484,-0.00001,-0.08890,-68.12404,-0.05080,-0.00031,-0.01816,0.00050,0.04172,-142.99493,0.03968,-0.00071,-0.01534,0.00011,-0.02121,2.54688,0.19479,0.00002,0.00417,0.00040,0.13755,108.33120,0.82703,0.00073,0.01821,0.00035,0.03488,-5.72046,0.54866,-0.00023,-0.01156,0.00018,0.07001,15.82270,0.48755,0.00007,-0.00445,0.00003,0.05209,-19.70427,-0.17679,0.00008,0.00020,0.00004,0.00557,-33.73386,0.31007,-0.00044,-0.00927,0.00009
VO_VO_0012401	1	-0.06488,-3.27580,-0.45293,0.00018,0.00421,0.00017,0.08855,153.12248,0.63537,0.00067,0.01654,0.00036,-0.08201,5.28704,-0.75332,0.00001,0.00814,-0.00003,0.06778,134.04257,0.93097,0.00061,0.01228,0.00025,0.08904,-35.76643,0.26019,-0.00003,0.00174,-0.00040,0.02883,98.58790,0.55307,0.00062,0.00113,-0.00002,-0.04447,3.60301,-0.38154,-0.00011,-0.00538,0.00020,-0.00676,-8.56187,0.07143,0.00015,-0.00483,-0.00021,-0.00798,-13.21285,0.03923,-0.00035,-0.01064,0.00014
VO_VO_0012405	1	-0.02616,96.31053,-0.23319,0.00054,0.01804,-0.00020,-0.00017,-22.56092,-0.20528,-0.00001,-0.00049,-0.00001,0.03248,1.42056,-0.03995,0.00008,0.00205,-0.00025,-0.01732,-93.28306,-0.40119,-0.00072,-0.01071,0.00004,0.01340,-9.67987,0.04123,0.00006,0.00272,-0.00009,-0.05067,-44.50326,-0.53294,-0.00013,-0.00176,0.00021,0.02397,25.08442,0.24369,0.00031,0.00562,0.00012,-0.01313,43.06980,0.07983,0.00021,0.00566,0.00031,-0.01511,56.04455,-0.00277,0.00022,0.00435,-0.00013
VO_VO_0012406	1	-0.04724,-128.27320,-0.94212,-0.00064,-0.01051,-0.00006,0.03363,19.20310,0.42728,0.00020,0.00364,-0.00010,-0.08905,-102.55651,-0.90962,-0.00046,-0.00704,-0.00008,0.01091,37.78168,0.12230,0.00009,-0.00018,-0.00004,-0.12360,-34.55285,-0.66799,-0.00006,-0.00377,-0.00003,0.04368,81.32966,0.56746,0.00031,0.00481,-0.00005,-0.06022,-12.87663,-0.47389,0.00014,0.00322,0.00031,0.13111,96.29606,0.72573,0.00063,0.01768,-0.00016,0.00024,-115.96677,-0.23288,-0.00056,-0.01220,-0.00001
YP_1156961_protein_p97;_cilium_adhesin_[Mycoplasma_hyopneumoniae_232]	1	-0.07433,-66.32142,-0.67910,-0.00032,-0.01215,-0.00035,-0.05477,-61.59115,-0.32771,-0.00040,-0.01004,-0.00009,0.00494,19.10785,0.20368,-0.00000,0.00259,-0.00002,0.03162,-5.18618,0.24459,0.00003,-0.00309,-0.00012,-0.00010,145.45124,-0.38251,0.00079,0.02799,0.00087,-0.01913,-2.55018,-0.17278,0.00014,-0.00113,-0.00012,0.02062,22.15329,0.35801,-0.00005,0.00106,-0.00013,-0.03576,-44.91791,-0.36466,-0.00035,-0.00799,-0.00020,-0.03654,1.65538,-0.22509,0.00015,0.00084,-0.00000
gi	1	-0.06091,55.56067,-0.38560,0.00026,0.00931,-0.00035,-0.15762,-2.62094,-1.24780,-0.00002,0.00589,0.00041,0.03819,-2.89354,0.74356,0.00007,-0.00372,-0.00018,0.15668,26.36012,0.95172,-0.00009,0.00532,0.00048,-0.05150,22.32259,-0.39854,0.00006,0.00157,-0.00003,-0.06380,-138.72973,-0.48807,-0.00082,-0.02323,0.00034,0.07958,122.59869,0.85921,0.00050,0.01576,-0.00022,0.05297,126.26592,0.22157,0.00043,0.01584,-0.00013,-0.00317,-111.67576,-0.41224,-0.00056,-0.00790,-0.00032
WP_0029644141_MULTISPECIES_hydrogenobyrinate_acdiamide_synthase_[Brucella]	1	-0.00480,-22.60156,-0.43721,0.00020,0.00318,-0.00027,-0.03131,-15.33611,-0.46520,0.00008,0.00096,0.00003,0.01260,-40.68851,0.19723,-0.00027,-0.01024,0.00016,-0.08664,-38.60596,0.13693,-0.00048,-0.01256,0.00031,0.01396,21.89215,-0.24420,0.00009,0.00547,0.00022,-0.07536,11.78313,-0.69032,0.00025,0.00561,0.00010,-0.03458,58.85869,0.11554,0.00051,0.01158,-0.00021,-0.06193,-39.68536,-0.61028,-0.00022,0.00169,0.00012,-0.01602,91.91965,-0.25906,0.00076,0.01774,0.00032
WP_0029647671_MULTISPECIES_Lrp/AsnC_family_transcriptional_regulator_[Brucella]	1	-0.14027,7.87492,-0.56760,0.00015,0.00143,-0.00011,-0.03035,-44.59405,-0.69601,-0.00003,0.00615,-0.00015,-0.06972,-3.54885,-0.01291,-0.00044,-0.01100,0.00004,0.04645,-12.83567,0.36058,0.00029,0.00002,0.00037,0.06471,5.75070,-0.43740,0.00031,0.01541,-0.00032,0.02824,-113.94461,0.14984,-0.00054,-0.01879,-0.00003,-0.00591,-127.67607,-0.38847,-0.00059,-0.01698,-0.00002,0.09091,-42.02625,0.02790,0.00034,0.00154,-0.00010,0.00389,-66.49197,-0.41010,-0.00030,-0.00745,-0.00003
WP_0107859461_type_I_glyceraldehyde3phosphate_dehydrogenase_[Glaesserella_parasuis]	1	-0.13330,-67.12643,-0.83952,-0.00035,-0.00924,-0.00018,-0.05853,-107.54285,-0.25178,-0.00064,-0.01995,-0.00014,-0.01875,14.51062,-0.43242,0.00023,0.00289,-0.00019,0.05888,-64.42001,0.11980,-0.00050,-0.00905,0.00008,0.01003,-79.39738,-0.23989,-0.00035,-0.00661,-0.00001,-0.08206,-25.62807,-0.19138,-0.00005,-0.00306,0.00008,0.07737,87.57832,0.63694,0.00068,0.01880,-0.00007,-0.04118,89.77049,-0.53948,0.00048,0.01789,0.00002,0.10811,-35.81798,0.61313,-0.00015,-0.00189,0.00032
ABF666761_outer_membrane_protein_[Pasteurella_multocida]	1	-0.00912,-188.74828,-0.31712,-0.00112,-0.02320,-0.00009,0.08095,102.78949,0.53011,0.00079,0.02127,0.00043,0.03403,-119.97531,-0.55942,-0.00049,-0.00236,0.00015,0.04266,-34.58133,0.62505,-0.00045,-0.01073,-0.00011,0.03898,50.74294,0.03998,0.00050,0.01387,0.00023,-0.06162,-73.60925,-0.03331,-0.00055,-0.01911,-0.00013,-0.08308,-4.87632,-0.57483,-0.00017,0.00011,0.00011,-0.00833,30.98226,-0.01144,0.00033,0.00225,-0.00067,-0.04540,23.86533,-0.40935,0.00018,0.00307,-0.00035
AAT576761_OmpA_[Pasteurella_multocida]	1	-0.03045,-192.74398,-0.78398,-0.00109,-0.02400,-0.00033,0.04353,-97.36767,-0.03752,-0.00044,-0.01187,-0.00017,-0.03769,85.78957,-0.16323,0.00068,0.02122,-0.00014,0.05213,27.28572,0.16427,-0.00005,0.00192,-0.00004,-0.01214,-114.97485,-0.04743,-0.00063,-0.01325,0.00015,-0.05061,-33.08251,0.02724,-0.00030,-0.00791,-0.00007,0.02255,58.98990,-0.01206,0.00041,0.01258,-0.00007,-0.00891,-5.53459,0.10561,0.00001,-0.00425,0.00032,0.04823,1.19705,0.30701,0.00005,-0.00037,-0.00039
CAA068991_toin_subunit_S1_[Bordetella_pertussis]	1	0.05291,-32.47044,0.53053,-0.00048,-0.00978,0.00006,-0.08695,-145.76928,-0.84961,-0.00104,-0.02186,-0.00024,0.15029,144.05032,0.21424,0.00114,0.03071,-0.00043,0.08633,-7.31513,0.72941,-0.00025,-0.00306,0.00015,-0.11331,-157.80715,-0.03244,-0.00103,-0.02844,0.00000,-0.09335,82.66714,-0.45657,0.00077,0.02034,0.00019,0.02323,-20.90339,-0.04633,-0.00011,-0.00208,0.00025,0.05513,-20.48409,0.02390,-0.00017,-0.00221,-0.00024,-0.02092,9.41659,-0.27395,0.00025,0.00122,-0.00030
CAJ102341_conserved_hypothetical_protein_[Brucella_abortus_2308]	1	-0.06513,-111.90858,-0.59116,-0.00021,-0.02259,-0.00120,-0.08496,-71.98849,-1.17147,-0.00052,-0.01769,-0.00036,0.04460,48.31332,-0.42117,0.00024,0.01106,-0.00005,-0.04725,-44.70738,-0.33048,0.00007,0.00452,-0.00096,-0.00021,-90.60385,-0.12868,-0.00039,-0.00883,-0.00012,-0.06360,-201.63072,0.20342,-0.00191,-0.04319,0.00025,0.09003,229.48908,0.51584,0.00089,0.04415,-0.00007,-0.10464,-163.35956,-1.04580,-0.00112,-0.02432,0.00057,0.00446,61.21745,-1.10946,0.00001,0.01871,-0.00049
YP_0009471_outer_membrane_protein_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	-0.02979,11.79844,-0.35929,0.00029,0.00767,0.00009,0.01621,25.65747,0.13406,0.00045,0.00279,-0.00023,-0.04885,-115.49773,-0.47195,-0.00053,-0.01289,-0.00001,0.02655,-42.49986,-0.23832,0.00005,0.00049,-0.00012,-0.08532,-59.87587,-0.49295,-0.00027,-0.01122,-0.00018,0.07236,149.61912,0.34652,0.00087,0.02549,0.00002,0.03043,35.84335,0.38872,0.00029,0.00776,0.00018,0.01373,-32.92856,0.15854,-0.00027,-0.01005,-0.00015,-0.04129,136.86392,-0.08510,0.00061,0.01702,0.00050
YP_0004481_hypothetical_protein_LIC10464_[Leptospira_interrogans_serovar_Copenhageni_str_Fiocru_L1130]	1	-0.03866,-33.27284,-0.30146,-0.00002,-0.00133,-0.00022,0.01883,-9.31310,-0.09693,-0.00006,0.00225,0.00001,0.00502,-28.59330,0.14227,-0.00008,-0.00269,0.00001,-0.04970,-29.85776,-0.43753,-0.00020,-0.00320,-0.00005,0.00523,-44.30052,0.02085,-0.00012,-0.00434,0.00008,-0.07551,59.08334,-0.39458,0.00044,0.00808,-0.00017,0.00036,-17.65003,-0.13965,-0.00004,-0.00067,-0.00012,0.00004,-8.71522,0.02725,0.00000,-0.00240,0.00024,-0.00266,36.09668,0.19696,0.00020,0.00197,0.00006
NP_2532151_type_4_fimbrial_protein_PilA_[Pseudomonas_aeruginosa_PAO1]	1	0.05158,-60.29651,0.03749,-0.00037,-0.01234,-0.00066,0.00903,5.17027,0.15108,0.00009,-0.00571,0.00000,0.07755,162.84288,0.38787,0.00090,0.02465,-0.00046,0.02726,-53.79396,0.05273,-0.00079,-0.01683,-0.00010,-0.03220,-145.90010,-0.42856,-0.00067,-0.02179,-0.00063,0.05057,-42.11965,0.04907,0.00014,0.00858,0.00043,-0.04337,-117.55299,-0.57761,-0.00076,-0.01705,-0.00079,-0.05424,-97.29014,-0.43858,-0.00053,-0.01859,-0.00030,0.15832,90.92218,0.82737,0.00059,0.01782,0.00048
AAA229931_cell_surface_protein_precursor_[Brucella_abortus]	1	-0.04217,110.97653,-0.20703,0.00095,0.02382,-0.00009,-0.04014,-28.14971,-0.46358,-0.00010,0.00022,0.00056,0.03330,-92.21697,-0.10574,-0.00055,-0.00773,0.00005,-0.00721,-110.38957,-0.20943,-0.00071,-0.01409,0.00003,0.03855,-5.87540,0.48011,-0.00004,-0.00189,-0.00016,-0.01013,118.65933,-0.09857,0.00079,0.02273,0.00001,0.02155,-149.31029,0.00315,-0.00056,-0.01633,-0.00058,-0.02824,34.94152,-0.38184,0.00026,0.01133,-0.00008,0.03799,3.08695,-0.01352,-0.00002,0.00157,-0.00013
ENT733021_50S_ribosomal_protein_L7/L12_[Brucella_abortus_RB51AHVLA]	1	-0.13389,157.18798,-1.01075,0.00081,0.02908,0.00002,-0.04688,144.23197,-0.70074,0.00074,0.02858,-0.00007,0.13262,102.01474,1.10146,0.00052,0.01842,0.00007,0.03867,-4.45030,0.07522,0.00010,0.00625,-0.00010,-0.05688,-14.92876,-0.89800,0.00009,0.00787,-0.00012,0.02706,-17.43210,0.40440,-0.00033,-0.00791,0.00008,-0.05618,-122.90436,0.07083,-0.00056,-0.01707,0.00006,-0.03649,57.08420,-0.64986,0.00012,0.00187,0.00011,0.14253,-185.03971,0.76325,-0.00092,-0.02737,-0.00056
ENT737031_outer_membrane_lipoprotein_omp16_[Brucella_abortus_RB51AHVLA]	1	0.14582,-29.61613,0.02326,0.00023,0.00944,-0.00022,-0.09928,254.02137,0.12950,0.00106,0.02753,0.00022,-0.11879,-46.76564,-0.87726,-0.00022,-0.00927,-0.00029,-0.03960,35.99453,-0.13131,0.00035,0.00925,0.00023,-0.10244,-71.19449,-0.50942,-0.00049,-0.01267,-0.00009,0.13302,95.73512,0.27821,0.00070,0.02530,-0.00032,0.05113,7.17356,0.71421,0.00031,0.00240,0.00021,0.04854,6.93048,0.70631,-0.00014,-0.00352,0.00015,-0.08706,112.24300,0.06779,0.00058,0.01556,-0.00014
AAA231251_putative_GroES_protein_[Chlamydia_pneumoniae]	1	0.16693,98.66830,1.96988,0.00024,0.00610,0.00011,0.11440,-91.67288,0.38127,-0.00067,-0.01503,0.00042,-0.12202,-188.79026,-0.85148,-0.00060,-0.01944,-0.00025,-0.13829,-107.26598,-1.95570,-0.00038,-0.00453,0.00054,0.05577,-83.60585,-0.17739,-0.00045,-0.00647,-0.00019,-0.15862,-55.76338,-0.60985,-0.00055,-0.01711,-0.00018,-0.08226,47.84458,-0.93548,0.00001,-0.00013,-0.00072,-0.17040,70.68116,-0.81853,0.00038,0.00196,-0.00034,-0.07748,30.98033,-0.85007,0.00016,-0.00726,-0.00052
ACY382691_flagellin_[Edwardsiella_tarda]	1	-0.15123,-41.46289,-0.75655,-0.00006,-0.00478,-0.00022,-0.09337,16.17950,-0.75668,0.00002,0.00103,-0.00001,0.05706,14.30760,0.53718,-0.00002,-0.00165,-0.00023,-0.06311,-45.99220,-0.41814,-0.00029,-0.01038,0.00000,-0.05468,-15.58690,-0.57605,-0.00004,0.00434,-0.00006,-0.06909,-79.84687,-0.89736,-0.00037,-0.00960,-0.00010,0.01851,32.23636,0.44329,0.00012,0.00230,-0.00021,-0.05665,-41.38302,-0.45353,-0.00037,-0.00763,-0.00019,-0.00476,-100.25392,-0.40947,-0.00038,-0.00980,0.00013
BAE444311_antigenic_protein_Et_18_[Edwardsiella_tarda]	1	-0.09408,-63.16974,0.33292,-0.00045,-0.02005,-0.00027,0.04356,-22.59360,0.16637,0.00006,0.00332,-0.00007,0.00608,-59.19832,-0.44764,-0.00012,0.00205,0.00032,-0.01466,125.83249,0.19537,0.00059,0.01396,0.00008,-0.04498,-48.60824,0.42247,-0.00008,-0.00895,-0.00019,-0.00326,218.46497,0.08058,0.00124,0.03493,0.00027,0.04723,-120.33272,0.04289,-0.00061,-0.01074,0.00019,-0.02921,-63.40011,-0.07938,-0.00036,-0.01328,-0.00025,0.09164,80.74598,0.79207,0.00046,0.01113,-0.00036
ACY382701_hypothetical_protein_Eta6_[Edwardsiella_tarda]	1	0.02420,-55.05314,-0.08173,-0.00048,-0.00885,0.00002,0.07974,14.25091,0.41185,0.00012,0.00440,0.00023,-0.09239,19.53084,-0.62857,0.00007,-0.00220,-0.00039,0.00270,-11.00586,-0.11034,0.00026,0.00176,-0.00062,0.00622,18.72734,0.03579,-0.00022,0.00530,-0.00036,-0.16212,-136.58582,-1.17127,-0.00111,-0.03065,0.00039,0.03542,-11.59197,-0.03591,-0.00001,0.00456,-0.00054,-0.03326,-24.88528,-0.43934,-0.00002,0.00179,0.00055,-0.04410,84.95987,-0.37903,0.00061,0.01915,-0.00001
ADK941711_putative_surface_antigen_[Edwardsiella_tarda]	1	-0.07611,-48.04635,-0.40202,-0.00017,-0.00471,-0.00018,-0.00212,-7.57372,-0.00169,-0.00004,-0.00049,0.00005,-0.02214,-57.82902,-0.35214,-0.00031,-0.00060,0.00005,-0.00256,-30.99358,-0.38493,-0.00022,-0.00354,-0.00001,0.01219,-37.46173,0.18295,-0.00016,-0.00201,-0.00012,-0.04162,6.35464,-0.01837,-0.00002,-0.00364,-0.00003,-0.02906,33.51199,-0.14692,0.00033,0.00825,-0.00008,-0.00749,-59.50398,-0.28441,-0.00029,-0.00871,-0.00013,-0.02019,-70.59672,-0.21010,-0.00035,-0.01113,0.00004
AAK603951_outer_membrane_protein_partial_[Helicobacter_pylori]	1	0.05701,-156.90361,0.71636,-0.00043,-0.02716,-0.00062,0.05287,-35.42281,1.44057,-0.00076,-0.02323,0.00053,-0.19118,-232.76929,-1.65245,-0.00107,-0.01871,-0.00005,-0.05365,268.37938,-0.25760,0.00105,0.05023,0.00031,-0.17528,2.39457,-0.93171,0.00106,0.02389,0.00039,-0.01512,94.30661,0.42685,0.00015,-0.00954,-0.00001,-0.05247,-16.52523,-0.37236,-0.00027,0.00123,0.00041,0.07531,5.25285,0.38058,-0.00038,-0.00508,-0.00006,-0.13353,368.63513,-0.25252,0.00238,0.04975,-0.00060
AJJ049591_outer_membrane_virulence_protein_yopE_(plasmid)_[Yersinia_pseudotuberculosis]	1	-0.06091,55.56067,-0.38560,0.00026,0.00931,-0.00035,-0.15762,-2.62094,-1.24780,-0.00002,0.00589,0.00041,0.03819,-2.89354,0.74356,0.00007,-0.00372,-0.00018,0.15668,26.36012,0.95172,-0.00009,0.00532,0.00048,-0.05150,22.32259,-0.39854,0.00006,0.00157,-0.00003,-0.06380,-138.72973,-0.48807,-0.00082,-0.02323,0.00034,0.07958,122.59869,0.85921,0.00050,0.01576,-0.00022,0.05297,126.26592,0.22157,0.00043,0.01584,-0.00013,-0.00317,-111.67576,-0.41224,-0.00056,-0.00790,-0.00032
WP_0501030711_porin_OmpF2_[Yersinia_pseudotuberculosis]	1	-0.00979,-181.77944,-0.35106,-0.00104,-0.02681,-0.00025,0.06615,33.70924,0.48440,0.00030,0.00878,0.00002,0.03805,-62.54317,0.51942,-0.00072,-0.01724,0.00016,-0.00335,38.34677,0.08949,0.00034,0.00872,0.00002,-0.07366,27.98151,-0.54418,0.00027,0.00773,-0.00023,-0.02794,-2.20620,0.57564,-0.00031,-0.01656,-0.00017,-0.01325,-40.97908,-0.06165,-0.00018,-0.00188,-0.00005,0.07909,90.78931,0.51000,0.00043,0.01214,-0.00026,0.03682,-87.52839,-0.14355,-0.00051,-0.01076,-0.00006
AAT283401_outer_protein_J_(plasmid)_[Yersinia_pseudotuberculosis]	1	-0.01002,13.92390,-0.63789,0.00031,0.01083,0.00002,0.00923,-17.70989,0.14127,-0.00013,-0.00050,0.00003,-0.08495,-7.80881,-0.48108,-0.00009,-0.00351,0.00008,-0.03353,-87.00782,-0.41916,-0.00038,-0.00558,-0.00020,-0.00024,11.89660,-0.29736,0.00012,0.00530,-0.00021,-0.10771,-72.91764,-1.09044,-0.00029,-0.00911,-0.00016,0.07081,-17.68432,0.61140,0.00011,0.00620,-0.00017,-0.09264,90.12736,-0.37619,0.00047,0.00873,0.00030,-0.02117,-37.15188,0.59893,-0.00049,-0.01714,0.00033
AET142101_CtB_[Vibrio_cholerae]	1	-0.01373,-25.76331,-0.10821,-0.00033,0.00110,0.00010,0.03971,-91.67268,-0.32714,-0.00049,-0.01235,0.00022,-0.03005,-91.87886,0.13821,-0.00097,-0.02591,-0.00001,-0.09488,124.51128,-0.04648,0.00044,0.01400,-0.00014,-0.07528,66.70134,-0.59114,0.00068,0.01991,-0.00004,0.09352,-32.18774,-0.43378,0.00006,0.00858,-0.00011,0.04336,1.02575,0.18889,-0.00022,0.00590,-0.00040,0.14645,110.88774,1.17640,0.00040,0.01075,0.00036,-0.12776,24.59004,-0.70990,0.00009,0.00093,0.00002
AAM741671_TcpA_partial_[Vibrio_cholerae]	1	-0.00673,-153.08876,-0.48433,-0.00058,-0.01730,-0.00004,-0.06707,89.66038,-0.55414,0.00057,0.01507,-0.00049,0.12509,48.41183,1.24240,0.00010,0.00095,0.00027,0.02872,-77.33888,-0.15299,-0.00035,-0.00755,-0.00003,-0.00505,24.87527,-0.06614,0.00023,0.00711,-0.00002,0.02488,-129.30452,-0.06269,-0.00067,-0.01689,-0.00018,-0.03253,23.96363,0.14021,-0.00006,-0.00261,-0.00012,-0.00779,-97.19813,-0.04711,-0.00047,-0.01235,-0.00038,0.01816,-11.15963,-0.27370,-0.00011,0.00120,0.00033
ORR767001_TCP_pilus_virulence_regulatory_protein_[Vibrio_cholerae]	1	-0.05911,18.46350,-0.23398,0.00018,0.00649,-0.00009,-0.16759,-120.49539,-1.00337,-0.00054,-0.01210,0.00000,-0.00825,-57.83233,-0.65457,-0.00041,-0.00369,-0.00009,-0.04457,-41.55024,-0.69184,0.00008,-0.00374,0.00006,0.04438,6.05176,0.18023,0.00004,-0.00448,-0.00005,-0.02657,-151.48926,-0.70157,-0.00101,-0.01910,-0.00002,-0.03567,-116.57071,-0.68933,-0.00066,-0.01370,0.00000,-0.10182,60.06644,-0.18666,0.00040,0.00784,-0.00005,0.03173,106.48859,0.27457,0.00056,0.01776,0.00010
AD364051_putative_RTtoin_partial_[Vibrio_vulnificus]	1	-0.07749,-29.69553,-0.42175,-0.00011,-0.00468,-0.00019,-0.04861,-27.27762,-0.56344,-0.00009,-0.00077,0.00009,-0.04259,22.89569,-0.10428,0.00004,-0.00040,-0.00005,0.01658,-26.25268,0.11119,-0.00009,-0.00343,-0.00003,-0.05605,-23.51433,-0.52661,-0.00009,-0.00254,-0.00005,-0.03767,-53.43797,-0.54995,-0.00023,-0.00421,-0.00005,-0.01903,-44.94625,-0.02283,-0.00027,-0.00784,0.00004,-0.01228,-70.05451,0.04327,-0.00033,-0.00825,-0.00003,-0.01662,-6.88424,-0.22410,-0.00000,-0.00047,-0.00000
ACH686501_Tp92_partial_[Treponema_pallidum]	1	-0.08514,0.40229,-0.45087,0.00025,0.00632,0.00013,0.05552,140.45771,0.47918,0.00069,0.01465,0.00014,-0.07012,11.48718,-0.75080,0.00003,0.00996,-0.00002,0.05908,147.74376,0.95937,0.00071,0.01584,0.00030,0.07262,-56.91667,0.25315,-0.00014,-0.00143,-0.00035,0.05459,85.22191,0.57342,0.00060,0.00260,-0.00009,-0.05005,-15.98388,-0.28378,-0.00026,-0.00807,0.00021,0.00831,-37.07151,0.11758,-0.00002,-0.00748,-0.00021,-0.01556,-56.24511,0.00461,-0.00061,-0.01643,0.00004
AGF435281_TprF_[Treponema_sp_FribourgBlanc]	1	-0.02540,-36.74669,-0.24747,-0.00027,-0.00114,-0.00014,0.05005,2.50818,0.43726,0.00011,-0.00016,-0.00009,-0.04218,7.26670,-0.55148,0.00005,0.00527,0.00007,0.05080,-29.65251,0.64281,-0.00035,-0.01054,-0.00015,0.01248,33.21715,0.04802,0.00020,0.00751,-0.00005,0.01205,-51.27394,0.02090,-0.00035,-0.00518,-0.00008,-0.10110,-61.93363,-0.47833,-0.00050,-0.01306,0.00015,0.00400,38.28345,0.28665,0.00030,0.00428,-0.00015,0.00868,44.97109,-0.26706,0.00035,0.01193,0.00014
ACH686471_Gpd_partial_[Treponema_pallidum]	1	-0.10901,-218.80162,-0.37549,-0.00107,-0.03395,0.00013,-0.07721,-161.85809,0.24987,-0.00029,-0.02936,-0.00032,-0.03592,-79.16017,0.10711,-0.00020,-0.01276,0.00003,-0.20639,250.73727,-1.18417,0.00164,0.03994,0.00046,0.05847,37.92446,-0.79249,0.00082,0.03415,-0.00003,0.03458,-248.34148,-0.00171,-0.00195,-0.03841,-0.00019,-0.05006,-104.64145,-0.96591,-0.00033,-0.01994,0.00070,-0.17637,93.12063,0.09765,0.00041,0.00332,0.00036,0.10276,-98.20500,-0.38816,-0.00057,-0.01041,-0.00034
