protein	class	features
>TG_Phleumpratense(timothygrass)_1642	0	-0.03774,0.01202,-0.00597,0.01693,-0.00452,0.03448,0.01721,0.00108,0.02007,0.00124,-0.01616,0.01786,0.02126,0.01648,-0.01257,0.01629,0.00974,-0.00582,0.01505,-0.00251,-0.00956,0.01541,-0.00129,0.01729,-0.00603,0.01513,0.02761,0.00182,0.01147,0.01319,-0.01071,-0.00640,-0.01162,0.01793,0.01501,0.01123,0.01492,0.04224,0.01411,0.02824
>TG_Phleumpratense(timothygrass)_1643	0	0.00548,0.00260,0.00924,0.02112,0.00522,0.01162,0.01270,0.00500,0.01647,0.00663,-0.00861,0.05251,0.00201,0.01886,-0.01058,-0.00964,-0.05404,0.00426,0.00924,-0.00637,-0.00605,-0.00971,0.00291,0.01402,-0.01141,-0.01334,0.00823,0.01030,0.01421,-0.00992,-0.01667,-0.03675,0.01343,0.01196,-0.01110,-0.02984,0.04030,0.03271,0.03020,0.00046
>TG_Phleumpratense(timothygrass)_1644	0	-0.00926,-0.00103,0.01674,0.02529,0.01412,-0.00528,0.01321,0.01070,0.00996,-0.00349,0.00764,-0.00505,0.01574,0.00224,-0.00125,-0.01402,0.00325,0.03143,-0.00595,-0.02242,-0.00434,-0.01858,0.03214,-0.00804,-0.02129,-0.01201,-0.02579,0.03949,0.00761,0.00311,0.01712,-0.00153,0.01451,0.02409,0.02091,-0.02097,-0.02211,0.01562,0.02710,0.00790
>TG_Phleumpratense(timothygrass)_1645	0	0.01911,-0.03296,-0.02370,-0.00627,-0.02840,-0.00957,0.02329,-0.00822,0.00802,0.00281,-0.02381,-0.02894,0.03050,0.00415,-0.00730,-0.00817,0.01430,-0.00862,-0.00537,-0.00654,-0.01005,0.01590,-0.01031,0.00115,0.01011,-0.01797,-0.02132,0.01830,0.01000,0.00913,-0.01791,0.01225,0.03692,-0.00082,-0.00237,0.01327,-0.02844,-0.04313,-0.00022,-0.00626
>TG_Phleumpratense(timothygrass)_1646	0	0.01791,0.03131,-0.02693,-0.00095,-0.00304,-0.00536,0.04223,0.03431,0.00440,0.01070,0.00094,0.03830,-0.01816,-0.00686,0.00543,0.00233,0.01440,0.02535,0.01234,-0.00964,-0.00940,0.02362,-0.00193,-0.01746,0.00287,-0.01459,0.02532,0.00488,0.01156,0.00417,-0.01399,0.02370,-0.00405,-0.00956,0.00147,-0.00341,-0.00182,0.00320,-0.01389,-0.00764
>TG_Phleumpratense(timothygrass)_1647	0	-0.01604,0.01834,0.00571,-0.00285,0.01334,0.00205,0.00668,-0.00753,0.01091,-0.01856,0.00722,0.03175,0.00384,-0.00697,-0.01869,0.00490,-0.01695,-0.00286,0.00634,0.01092,-0.00848,-0.01632,0.02202,-0.00695,0.01504,0.00138,0.00822,-0.00184,0.00272,-0.01140,-0.03220,-0.03031,-0.01779,-0.00711,-0.02289,0.02162,-0.00159,0.00973,0.00298,-0.00635
>TG_Phleumpratense(timothygrass)_1648	0	0.00357,-0.00344,-0.01837,-0.00697,-0.00484,-0.00983,-0.01008,-0.01058,0.00195,0.00514,-0.00837,0.00806,0.00764,0.00331,0.00318,-0.00499,0.01498,0.02509,0.00376,-0.00423,-0.00145,0.00879,-0.01442,-0.00379,0.01978,0.00630,-0.00319,0.02069,0.00640,-0.00579,0.00046,0.00054,-0.03422,0.00337,-0.00379,-0.03812,-0.02412,0.05546,-0.01056,0.00732
>TG_Phleumpratense(timothygrass)_1649	0	-0.01470,0.02595,-0.00998,0.01694,-0.00016,0.00211,0.03754,-0.00344,0.02385,-0.00235,0.01213,0.00444,0.04485,0.01786,0.00667,-0.01081,0.02152,-0.03036,0.01664,0.00066,-0.00205,0.03345,-0.01842,0.01820,-0.00584,0.01510,0.04017,0.02574,0.01153,0.00950,-0.01193,0.05041,-0.02433,0.01794,0.01724,-0.01834,0.02263,-0.02427,0.01032,0.00266
>TG_Phleumpratense(timothygrass)_1650	0	-0.01129,0.01368,-0.01960,0.00858,-0.00845,-0.00331,-0.03959,-0.01628,0.00594,-0.00328,-0.00835,-0.02066,0.01325,0.01283,-0.00736,-0.00232,0.00620,0.00735,0.01559,0.00721,-0.00278,0.00923,-0.00956,0.01587,0.02800,-0.01224,0.00366,-0.01801,0.01547,0.00044,0.01300,-0.00103,0.02733,0.01321,0.00433,-0.00375,-0.01074,-0.00946,0.01000,-0.01258
>TG_Phleumpratense(timothygrass)_1651	0	0.00076,-0.01548,-0.00182,0.00678,0.00355,0.01320,0.00939,-0.02829,-0.00894,0.00033,0.01136,0.01839,0.00431,-0.00188,-0.00978,0.01532,-0.03517,0.03546,0.00549,0.00946,0.00743,0.00286,0.00867,0.00316,0.03758,0.01165,-0.02463,-0.01081,0.00336,-0.00528,0.00912,-0.00692,0.05525,0.00042,0.00093,0.00961,0.00807,0.01264,-0.00263,-0.02261
>TG_Phleumpratense(timothygrass)_1652	0	0.00038,-0.00572,0.00483,0.00934,-0.00191,-0.02494,0.00126,-0.02025,0.00353,-0.00007,-0.01435,0.03273,-0.00957,0.01416,0.01739,0.01421,0.00200,0.00176,0.01312,0.00016,0.02589,-0.01328,0.00536,0.01369,0.00794,-0.01599,0.02991,-0.00731,0.00384,-0.00208,-0.02066,-0.03223,-0.00771,0.00807,-0.00761,-0.00487,-0.02246,-0.00334,0.02240,-0.02196
>TG_Phleumpratense(timothygrass)_1653	0	0.00170,0.00221,0.00883,0.01674,0.00397,-0.01332,0.00379,0.01041,0.00774,-0.01019,0.00671,0.01206,0.02846,0.00732,-0.02457,0.00441,-0.02435,0.02982,0.00824,-0.00017,-0.03622,-0.00368,0.06120,0.00509,0.00014,0.00086,0.00886,0.02946,0.00940,0.01632,0.02471,-0.02456,-0.00263,0.01635,-0.00389,0.00075,0.01997,0.03219,0.01688,0.00827
>TG_Phleumpratense(timothygrass)_1654	0	0.00033,-0.01244,0.01445,0.02247,-0.00093,-0.01943,0.00636,0.02168,0.00111,-0.00606,-0.00995,-0.00267,0.02547,0.00095,-0.00005,-0.01858,0.01122,0.01104,-0.00560,0.00136,0.02632,-0.00143,0.01908,0.00360,0.00506,0.00759,-0.00254,0.00651,0.02930,-0.01525,-0.01016,-0.01716,0.04203,-0.00158,0.00481,-0.00472,0.01578,0.02118,-0.03808,0.00397
>TG_Phleumpratense(timothygrass)_1655	0	-0.00075,-0.01020,0.01061,0.02340,-0.02529,-0.03397,0.00934,0.00646,0.02252,0.00590,0.00906,-0.00988,0.02382,-0.01507,0.01224,0.00940,0.00123,0.02006,-0.01641,-0.01538,-0.00437,-0.00535,0.01084,-0.02130,0.01570,0.00004,-0.02413,0.00234,-0.00611,-0.00055,-0.00048,0.01440,0.00650,0.00365,0.00965,0.02103,-0.03976,0.00580,0.03838,-0.04756
>TG_Phleumpratense(timothygrass)_1656	0	0.00111,-0.01412,0.00174,0.00967,0.01279,0.00026,-0.00369,0.00895,0.00192,-0.00476,0.00128,0.00180,0.01677,-0.01695,0.00075,-0.00125,0.00093,0.00454,-0.01277,0.00206,-0.01349,-0.00996,0.01195,-0.01485,-0.01998,0.02215,0.00580,-0.00472,-0.00814,-0.02218,-0.01556,0.01280,0.01074,-0.00173,0.03920,-0.00845,-0.02211,0.00166,0.01732,0.00929
>TG_Phleumpratense(timothygrass)_1657	0	0.03215,0.00797,-0.00174,0.01130,-0.00123,0.00895,0.04927,-0.00641,0.01273,-0.00190,-0.01735,0.01904,-0.00406,0.00181,0.01342,-0.03544,0.00337,0.00003,0.00958,-0.01103,-0.02305,0.01010,0.00572,-0.01284,-0.00960,-0.01995,0.01753,-0.00065,0.00760,-0.00043,0.00041,0.05512,-0.00044,0.00229,0.01020,0.01498,-0.03035,-0.00074,-0.01057,-0.01751
>TG_Phleumpratense(timothygrass)_1658	0	-0.01033,0.01746,-0.00470,0.01879,0.04220,0.02757,-0.01189,0.00422,-0.00196,0.04480,-0.01993,-0.04606,-0.00488,0.00244,0.05003,0.00548,0.01136,0.00356,0.03156,0.04314,-0.02202,0.00208,-0.00094,0.00760,0.04096,-0.00268,-0.03501,-0.00228,-0.00341,0.03678,-0.01201,0.00655,0.00095,-0.01349,0.04274,0.00778,0.00839,-0.00186,-0.00307,0.02777
>TG_Phleumpratense(timothygrass)_1659	0	-0.00434,0.00265,0.00233,-0.01319,0.00701,0.01855,0.00802,0.03712,0.01213,0.00195,-0.02878,-0.00644,-0.00528,-0.01711,-0.00525,0.01205,0.00324,0.02033,-0.00815,0.00796,-0.03445,0.00363,-0.00774,0.00342,-0.00078,0.00790,-0.00965,0.01077,0.00191,-0.00789,-0.03389,-0.01389,-0.00684,0.01141,0.00675,0.00932,-0.00817,0.00900,-0.02218,0.00526
>TG_Phleumpratense(timothygrass)_1660	0	-0.00998,-0.01431,-0.00591,-0.00999,0.01257,-0.02843,-0.01479,-0.02298,0.01581,0.02039,0.01269,0.02102,0.00340,-0.01313,-0.02938,0.01400,0.00220,0.00282,0.01350,-0.00907,-0.00642,-0.01378,-0.00447,-0.00378,-0.01947,-0.02833,0.00919,-0.00362,-0.00670,0.00928,0.00511,-0.00069,0.03635,0.02713,0.02417,0.03539,-0.01818,-0.01184,0.01383,0.02606
>TG_Phleumpratense(timothygrass)_1661	0	0.00098,0.01278,0.00692,-0.01441,-0.00772,-0.02519,-0.00473,-0.01517,0.02733,0.00595,0.00736,-0.01402,0.00243,-0.01776,0.01342,0.01956,0.00243,0.02092,0.00966,-0.02418,-0.02706,0.01322,0.01745,-0.01553,0.00684,-0.00794,0.00521,-0.00496,-0.00105,-0.02495,0.02903,-0.02330,-0.02314,0.02084,0.00480,0.01646,-0.00840,-0.00057,-0.01245,-0.00882
>TG_Phleumpratense(timothygrass)_1662	0	-0.00262,0.00758,0.04062,-0.00870,-0.00254,-0.01851,0.00018,0.01808,0.02612,0.01072,0.01393,0.00482,0.02589,-0.01025,0.00475,0.00529,0.01474,0.03772,-0.00707,0.00575,-0.02420,0.01051,0.03642,0.00412,0.00332,0.00895,-0.01821,0.01934,-0.00725,0.02416,0.01505,0.00256,-0.01585,-0.00048,0.00075,-0.01751,0.01243,-0.02687,-0.00153,0.00186
>TG_Phleumpratense(timothygrass)_1663	0	0.02956,-0.01024,0.00368,0.01447,0.00323,-0.00317,0.02071,0.00035,-0.00085,-0.00582,-0.03780,-0.00055,0.00214,0.01468,0.00170,-0.05696,0.00059,0.00753,0.00708,-0.01617,-0.02622,0.00582,0.00544,0.00949,-0.01183,0.00239,-0.02677,0.00885,-0.00064,0.00016,0.04298,0.01673,-0.00097,0.00577,0.03034,0.05036,-0.02444,-0.00426,0.04698,-0.00166
>TG_Phleumpratense(timothygrass)_1664	0	0.02956,-0.00218,-0.01254,0.00219,0.01851,0.01307,0.01324,0.00180,-0.00153,-0.01162,-0.00886,0.01081,-0.00216,0.01327,-0.02193,-0.02424,0.00576,0.01156,-0.01485,-0.02077,-0.03909,0.01802,-0.00140,-0.00750,0.00487,-0.03449,0.00199,-0.00213,-0.01800,-0.00585,-0.02278,-0.00959,0.00338,-0.03755,-0.00491,-0.00993,0.00507,0.00576,0.01459,0.00469
>TG_Phleumpratense(timothygrass)_1665	0	-0.00599,-0.01727,0.00776,0.00056,0.01056,0.00257,0.00741,0.01833,0.01436,-0.01979,0.00327,-0.01693,0.01385,0.00909,-0.01495,-0.00595,0.03665,0.02212,-0.01055,0.01662,0.02457,-0.01937,0.01564,-0.00350,0.03564,0.00125,0.00643,0.02762,-0.00989,0.01016,0.00741,-0.01011,0.00807,0.00281,-0.03314,-0.00238,0.02563,0.01192,-0.03792,-0.01217
>TG_Phleumpratense(timothygrass)_1666	0	0.00563,-0.00349,-0.00428,0.00278,-0.00598,0.01609,-0.02789,-0.00326,0.00806,-0.03039,-0.00202,-0.01288,0.00149,-0.00596,0.01379,0.00524,0.01560,0.00331,-0.00407,0.02605,-0.00969,0.00361,0.01230,0.00405,0.00439,-0.01437,0.01648,0.00114,0.00344,-0.02846,0.00604,0.01854,-0.00931,0.00252,0.02956,-0.00561,-0.03678,0.00105,-0.01144,0.02067
>TG_Phleumpratense(timothygrass)_1667	0	-0.01279,0.00436,0.01933,-0.00271,0.01592,-0.01988,-0.00889,0.01696,-0.00135,0.00915,0.00901,-0.00685,-0.02322,-0.02532,0.00942,0.00445,-0.00269,-0.02939,-0.01097,-0.00955,-0.01234,0.00315,-0.01976,-0.01062,-0.00645,-0.00098,-0.01156,-0.01131,-0.00705,0.00443,0.01897,0.01555,0.00291,0.01886,-0.01414,0.00784,0.02054,0.00413,0.00571,-0.00398
>TG_Phleumpratense(timothygrass)_1668	0	0.00727,-0.01269,-0.00908,0.01251,-0.00040,-0.00721,0.00660,0.01561,0.00740,0.00028,-0.00697,-0.00922,0.00701,-0.00753,0.01592,-0.00506,0.02438,-0.02672,-0.00712,-0.01225,-0.01496,-0.00943,0.01572,-0.00318,0.01426,-0.01034,0.00920,-0.01700,0.00341,-0.00512,0.00177,-0.00111,0.02484,0.01068,-0.00339,-0.02412,0.01116,0.01427,0.01243,0.02702
>TG_Phleumpratense(timothygrass)_1669	0	-0.02117,-0.00062,0.02286,0.02120,-0.01350,-0.00766,-0.00311,0.00224,0.02164,0.00354,0.00484,0.01136,0.01303,0.01929,0.01017,0.02644,0.00603,0.03075,0.01632,-0.02190,-0.03459,0.00270,0.00116,0.00092,0.02746,-0.00556,-0.00436,0.00308,0.02817,-0.01400,0.02085,-0.00210,0.03433,0.02159,0.00670,-0.01846,-0.01526,0.02907,0.02798,0.01152
>TG_Phleumpratense(timothygrass)_1670	0	0.00539,0.01971,-0.00419,0.01528,-0.00853,0.01779,0.03693,0.00433,0.01613,-0.00239,-0.01112,0.04780,0.00810,0.00719,0.01817,-0.03162,0.01004,-0.00052,-0.00014,-0.01592,-0.00147,0.03582,0.01304,0.00951,-0.00288,-0.05249,0.02583,-0.00862,0.00427,-0.00291,0.00282,0.01297,0.01032,0.01927,-0.00971,-0.00826,0.01764,-0.00688,0.01844,-0.00704
>TG_Phleumpratense(timothygrass)_1671	0	-0.02171,0.04806,-0.00390,0.00022,0.01023,0.02022,0.06366,-0.00074,0.00646,-0.01361,-0.00340,0.05756,-0.00039,-0.00456,-0.02470,-0.01707,0.05639,-0.00343,0.00222,-0.00479,-0.00268,0.05056,-0.00761,0.00015,0.01099,-0.02084,0.02990,0.00584,-0.00492,0.01407,0.02035,0.03489,-0.00175,0.01066,0.00005,-0.03342,0.02012,-0.00129,-0.01041,-0.01293
>TG_Phleumpratense(timothygrass)_1672	0	0.02892,0.00944,-0.00244,0.01598,0.00043,0.02234,-0.02214,0.00007,-0.00598,-0.01086,0.00883,-0.01562,-0.02326,-0.00130,0.01297,-0.00220,0.00520,-0.00615,-0.02784,-0.00273,-0.01276,-0.00331,-0.00338,-0.01842,-0.00158,-0.02127,0.00541,0.01016,-0.00895,0.02136,-0.02196,0.00579,0.01455,-0.00986,0.01839,-0.04290,-0.00355,0.01553,0.03181,-0.00898
>TG_Phleumpratense(timothygrass)_1673	0	0.00167,0.02021,0.00308,-0.00092,0.00684,-0.00334,0.00031,0.00359,0.00042,0.00081,-0.00426,-0.00005,0.00648,-0.00711,-0.00860,-0.00010,-0.01127,0.00414,0.00103,-0.00939,0.00108,-0.01415,0.00694,-0.01563,-0.00262,0.00019,-0.00290,0.00258,0.00668,0.00687,-0.00980,-0.00071,0.00193,0.01767,0.00873,0.00638,0.00661,0.00529,-0.00707,0.01597
>TG_Phleumpratense(timothygrass)_1674	0	-0.01300,0.01432,-0.00799,0.00382,-0.00074,-0.01093,0.00820,-0.02398,0.00143,0.00673,0.02302,0.00541,0.00027,-0.00902,0.01467,-0.00944,0.01076,0.01182,-0.01262,-0.01336,-0.04752,0.00505,0.00316,0.00223,-0.01734,0.01073,0.00454,-0.01046,-0.01036,-0.00779,-0.00040,0.01425,0.01515,0.00590,-0.00224,-0.03607,0.00304,-0.00709,0.02234,-0.00975
>TG_Phleumpratense(timothygrass)_1675	0	0.02433,-0.05439,0.00080,-0.00679,-0.00831,-0.00232,0.03482,-0.01272,-0.00492,0.00252,-0.00750,-0.00720,0.00088,-0.01069,-0.00423,-0.00625,-0.02459,0.00151,-0.01060,-0.00115,0.00525,0.07291,-0.00102,0.02571,-0.00673,0.00980,-0.06433,-0.02220,-0.02259,0.01098,0.00285,0.05426,0.00410,-0.00119,-0.00872,0.01454,-0.02613,0.03272,-0.01676,0.00714
>TG_Phleumpratense(timothygrass)_1676	0	-0.00320,-0.00781,0.00133,0.00994,0.00821,0.01488,-0.01868,-0.00874,-0.00325,-0.00340,0.01688,-0.00104,0.00368,0.00684,0.00474,-0.00831,0.02782,-0.00885,0.01851,0.01612,0.00505,0.01732,-0.00812,0.00861,-0.00195,-0.00350,-0.02095,0.00071,0.00042,-0.01868,0.01441,-0.00686,-0.02856,-0.01793,-0.01485,-0.01526,0.05944,-0.00163,-0.01709,0.00149
>TG_Phleumpratense(timothygrass)_1677	0	-0.00912,-0.01025,-0.00602,-0.00054,0.00106,-0.03068,-0.01905,-0.00057,-0.00075,0.01414,0.01023,0.01532,0.00566,-0.00124,-0.01078,-0.01873,0.00003,-0.00160,0.00173,0.00047,0.00954,-0.00309,-0.00393,-0.01879,-0.01645,-0.00759,0.01048,0.00609,-0.00762,-0.00678,0.00180,-0.01452,0.00450,0.01352,-0.01173,0.03254,0.00648,-0.00854,0.00162,-0.00464
>TG_Phleumpratense(timothygrass)_1678	0	0.02134,-0.01999,0.01037,-0.00278,0.00140,0.00337,0.01086,0.00173,-0.00838,-0.00607,-0.01719,0.00228,0.00711,-0.00634,0.00273,-0.02859,-0.01284,-0.00795,-0.00344,0.00097,-0.00256,0.03777,0.00736,-0.00435,-0.00345,0.01015,-0.02727,-0.01848,0.00783,-0.00417,0.01969,0.01552,-0.03006,0.02203,-0.00618,0.02916,0.00276,-0.00678,0.01497,-0.00225
>TG_Phleumpratense(timothygrass)_1679	0	-0.00652,-0.01106,-0.00224,0.00283,-0.00699,-0.02455,0.00539,0.00374,-0.02690,0.00510,-0.00262,-0.03500,0.00639,0.00357,-0.01960,0.01617,0.00888,-0.00166,0.00811,0.00775,-0.00560,0.00705,0.00428,-0.00024,0.00019,-0.00273,0.02413,-0.00028,0.00206,0.00477,0.01215,-0.00786,0.00493,-0.01510,-0.01646,-0.00226,-0.01759,0.00681,-0.02181,0.00620
>TG_Phleumpratense(timothygrass)_1680	0	-0.00924,-0.00158,-0.00083,0.00435,-0.01764,-0.01284,0.00096,0.00634,-0.01803,0.02168,-0.00039,0.00375,0.01383,-0.00513,-0.02183,0.01338,-0.00584,0.00997,0.00517,0.01844,-0.00628,-0.00026,-0.00016,-0.00135,-0.02712,-0.00737,0.01927,0.01311,-0.00303,0.02230,0.00011,-0.01242,0.00269,-0.01353,-0.03183,-0.01244,-0.02145,0.00767,-0.01261,0.01084
>TG_Phleumpratense(timothygrass)_1681	0	-0.02271,-0.01309,0.00440,-0.01297,0.00412,-0.00090,0.00496,-0.00324,0.00052,-0.01606,-0.01024,-0.01170,-0.00515,-0.01251,0.00868,0.00793,0.00330,0.01012,0.01549,0.03635,0.00293,0.01165,0.01221,0.00090,-0.00355,0.00581,-0.00299,0.00662,-0.00648,-0.01921,0.01219,-0.01184,-0.00303,0.00287,0.00930,0.00024,-0.00074,0.00318,-0.00608,0.00909
>TG_Phleumpratense(timothygrass)_1682	0	0.00360,0.00644,0.00450,0.01822,0.01702,-0.00029,-0.01424,-0.00217,-0.00969,-0.00311,-0.02332,-0.00648,-0.00218,-0.01447,0.00382,0.00518,-0.01639,0.00276,-0.02363,0.01821,0.02394,0.00062,0.00132,0.00125,0.01950,-0.00614,0.01346,0.00125,0.02891,0.00862,-0.00832,-0.01181,0.00580,0.02320,-0.00550,-0.02170,0.00098,0.00339,0.01785,0.01026
>TG_Phleumpratense(timothygrass)_1683	0	0.02139,-0.00173,-0.00487,0.00808,0.01783,-0.00216,0.03237,0.00307,0.00130,0.01942,-0.02978,-0.01359,-0.00766,-0.01117,0.00954,-0.01239,0.02183,-0.00640,0.00861,-0.00144,-0.00522,0.04021,-0.00313,0.00756,0.00748,0.01397,-0.00100,-0.01188,-0.01250,-0.00349,-0.00620,0.03108,0.00900,-0.01295,-0.01915,-0.00098,-0.05810,-0.01142,-0.00643,-0.04758
>TG_Phleumpratense(timothygrass)_1684	0	-0.00482,0.00396,0.00496,0.01142,0.01724,0.00012,-0.00412,-0.00774,0.00846,-0.00382,-0.00973,-0.00085,-0.02620,0.00992,-0.00776,0.01908,-0.00206,0.00012,0.01319,-0.00266,-0.00925,-0.04278,0.02238,0.00126,-0.01049,-0.00938,-0.00636,0.00438,0.01476,-0.02318,-0.01657,0.01804,-0.00679,0.01758,-0.02313,-0.00255,0.01783,-0.03487,0.00676,0.01841
>TG_Phleumpratense(timothygrass)_1685	0	0.00390,0.00958,0.00385,0.01160,-0.00671,-0.02592,0.00390,-0.01413,-0.00589,-0.00011,0.00069,-0.01072,0.00475,-0.00477,0.01464,0.02413,-0.00733,-0.00868,-0.01347,-0.02528,-0.01870,0.00830,-0.00560,0.01287,0.00804,-0.01938,0.01033,0.00407,-0.00298,0.00448,0.02676,0.01965,0.01194,0.01617,-0.01528,0.02153,0.00458,0.01064,0.03073,0.01630
>TG_Phleumpratense(timothygrass)_1686	0	-0.00995,-0.00305,0.04721,0.00981,0.01590,-0.00480,0.00466,0.02520,0.00166,0.01027,0.00649,-0.00238,0.04512,0.01822,-0.01109,-0.01703,-0.02256,0.02161,0.00163,-0.01302,0.01846,0.01067,0.01270,-0.01281,-0.01071,-0.00473,-0.00601,0.00854,-0.00912,-0.00491,-0.01305,-0.01239,-0.02460,-0.00854,-0.00235,0.01128,-0.01714,-0.03848,-0.01137,0.00908
>TG_Phleumpratense(timothygrass)_1687	0	0.00109,-0.00315,-0.00814,-0.00654,-0.00812,-0.00054,-0.02202,0.00085,-0.00754,0.00150,-0.00889,0.00257,-0.00825,-0.00894,-0.01201,0.00050,0.01221,0.00089,0.00815,-0.01550,-0.01449,-0.00451,-0.02764,0.01058,0.02158,-0.02855,-0.00059,-0.00822,-0.01484,-0.01420,0.00637,0.02439,0.02115,0.01668,0.01808,0.00464,-0.00825,0.00128,0.00715,0.00695
>TG_Phleumpratense(timothygrass)_1688	0	0.01748,0.01557,-0.01507,-0.00868,-0.01842,-0.01196,-0.00785,0.00580,-0.00790,-0.01994,-0.00667,0.01948,0.01487,0.00259,0.03435,-0.01377,0.01273,-0.00416,-0.00057,-0.03005,-0.00607,-0.01979,0.01874,0.00327,-0.00659,0.01168,-0.01000,-0.02709,-0.00065,0.02824,0.02475,0.03508,0.03148,-0.01280,-0.03413,0.01548,-0.00688,0.00240,-0.00578,0.01202
>TG_Phleumpratense(timothygrass)_1689	0	-0.00527,-0.00106,-0.00647,0.00090,0.01082,0.02080,-0.01940,-0.00102,-0.00440,0.01038,-0.00299,0.02687,-0.00042,0.00590,0.01056,0.02129,-0.01440,0.01585,0.00478,0.01167,-0.00707,-0.04938,-0.01127,-0.01306,0.03319,0.01040,0.01552,-0.02604,-0.00027,0.03386,-0.01571,0.00414,-0.00752,0.01288,-0.00112,0.00689,-0.01899,-0.00484,0.00234,-0.00779
>TG_Phleumpratense(timothygrass)_1690	0	0.00284,0.00621,-0.01837,0.00111,-0.00123,0.00194,-0.00944,0.00703,0.00151,-0.00743,-0.01602,0.00788,-0.00055,0.01066,0.02370,0.01150,0.00900,0.01881,-0.00713,-0.01261,-0.00371,-0.02049,-0.00332,0.00137,0.00034,-0.00643,-0.01946,0.00828,0.00186,0.02373,-0.01580,0.01414,0.00598,-0.01884,-0.02695,0.00912,0.00154,0.00064,-0.00227,-0.01152
>TG_Phleumpratense(timothygrass)_1691	0	0.02685,-0.01255,0.00721,-0.02008,-0.02391,0.01066,0.00934,0.01667,0.00843,0.00497,-0.00239,-0.01020,-0.00101,-0.00841,-0.01796,-0.01380,0.00468,0.01240,-0.01579,0.01287,-0.01610,0.00320,-0.00202,0.00794,0.01274,-0.01328,-0.00372,0.02609,-0.00421,0.00061,0.00348,0.00836,0.01561,0.02433,-0.01111,0.01296,-0.01060,0.01923,-0.01030,-0.02057
>TG_Phleumpratense(timothygrass)_1692	0	-0.01897,0.00251,0.01570,-0.00420,-0.01653,0.01202,-0.00708,0.02144,-0.00036,-0.00228,-0.01456,0.00797,0.03186,-0.00962,-0.00054,0.02517,-0.00001,0.01839,-0.00351,-0.02005,-0.02433,-0.00821,0.03302,0.01039,0.02653,0.00474,0.00261,0.03110,-0.00374,-0.00854,-0.00826,0.00144,0.02446,0.00662,-0.00956,0.01786,0.00231,-0.00490,-0.01322,0.00815
>TG_Phleumpratense(timothygrass)_1693	0	0.01421,0.01788,-0.01050,-0.00145,0.00235,0.03350,0.02942,0.00337,0.00060,-0.00570,0.00851,0.03313,-0.00362,0.00150,0.00320,0.01632,0.03248,0.02235,-0.00225,-0.01660,0.00719,0.04136,-0.02124,0.00261,-0.00557,0.01119,0.01042,-0.00742,-0.00090,-0.02010,0.00667,0.04254,-0.00405,-0.00595,0.00239,0.00054,0.03644,-0.00233,0.01059,0.01823
>TG_Phleumpratense(timothygrass)_1694	0	-0.00823,0.01736,-0.03983,0.00336,0.00922,-0.00861,0.00221,-0.01403,0.00893,-0.03472,-0.02025,-0.01300,0.03755,0.00876,-0.02081,0.00747,-0.00752,-0.04229,0.01430,0.00901,0.00984,0.00026,-0.00641,0.00581,0.01623,0.00564,0.01661,0.03397,0.01463,0.01336,0.00630,0.01607,-0.04927,0.00700,-0.02190,-0.03010,0.01241,0.02121,0.00098,-0.03930
>TG_Phleumpratense(timothygrass)_1695	0	-0.00331,-0.01368,-0.01326,-0.01117,0.00040,-0.00797,0.00950,-0.00002,-0.01750,-0.00620,0.00093,0.00418,0.00373,0.01652,-0.00182,0.00160,-0.01114,0.01144,0.00980,0.00207,-0.00425,0.00666,0.00045,-0.01677,-0.01081,0.00007,-0.02036,-0.00794,-0.00998,-0.00111,0.00292,0.01486,0.01217,0.01538,0.01773,-0.03210,-0.00845,0.00175,-0.01155,0.00274
>TG_Phleumpratense(timothygrass)_1696	0	-0.01792,0.00285,0.07342,0.00384,-0.00122,0.01017,-0.00319,0.03799,-0.00977,-0.00118,-0.00833,0.00332,0.05215,-0.00442,0.01169,-0.01137,0.00437,0.04451,-0.00767,-0.00379,0.00180,-0.01093,0.00927,-0.00125,0.00488,0.00155,-0.00503,0.02472,-0.00032,0.03044,0.00244,0.00358,0.06355,0.00494,0.00021,0.02099,-0.00781,0.06395,0.01640,0.00559
>TG_Phleumpratense(timothygrass)_1697	0	0.00082,0.00706,0.03303,0.00542,0.02606,0.00529,-0.00928,0.01934,0.00223,0.01162,-0.00804,-0.00861,0.01353,0.01926,0.00164,-0.00254,-0.00926,0.00421,0.00398,-0.01803,-0.01721,-0.00073,0.00074,-0.00557,-0.01969,0.01618,-0.01010,0.01294,0.00481,-0.03255,0.00062,-0.01526,0.01042,0.00537,-0.03978,0.00915,0.01358,-0.01354,-0.01162,-0.02470
>TG_Phleumpratense(timothygrass)_1698	0	-0.01241,-0.01131,0.01817,0.01690,0.00867,-0.00077,-0.00454,0.00263,-0.00276,0.01360,-0.02131,-0.01064,0.01054,-0.00849,-0.01213,0.00582,-0.00132,0.00314,-0.00177,-0.02559,0.01716,0.02755,0.01114,0.00052,0.00713,0.02498,-0.02093,0.03191,-0.00124,-0.02096,-0.03189,-0.00093,0.03531,0.00052,0.03678,-0.00525,-0.00893,0.01773,0.00322,0.00313
